2011-07-09T00:01:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:02:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:03:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:04:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:05:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:06:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:07:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:08:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:09:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:10:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:11:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:12:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:13:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:14:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:15:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:16:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:17:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:18:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:19:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:20:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:21:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:22:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:23:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:24:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:25:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:26:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:27:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:28:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:29:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:30:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:31:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:32:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:33:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:34:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:35:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:36:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:37:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:38:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:39:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:40:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:41:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:42:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:43:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:44:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:45:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:46:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:47:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:48:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:49:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:50:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:51:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:52:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:53:00+09:00,0,false,0,false,0,false,0,false
2011-07-09T00:54:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:28:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:29:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:30:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:31:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:32:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:33:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:34:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:35:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:36:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:37:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:38:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:39:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:40:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:41:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:42:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:43:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:44:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:45:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:46:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:47:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:48:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:49:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:50:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:51:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:52:00+09:00,0,false,0,false,0,false,0,false
2011-07-10T20:53:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T10:58:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T10:59:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T11:00:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T11:01:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T11:02:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T11:03:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T11:04:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T11:05:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T11:06:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:07:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:08:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:09:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:10:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:11:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:12:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:13:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:14:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:15:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:16:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:17:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:18:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:19:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:20:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:21:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:22:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:23:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:24:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:25:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:26:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:27:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:28:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:29:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:30:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:31:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:32:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:33:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:34:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:35:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:36:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:37:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:38:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:39:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:40:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:41:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:42:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:43:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:44:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:45:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:46:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:47:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:48:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:49:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:50:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:51:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:52:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:53:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:54:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:55:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:56:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:57:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:58:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T20:59:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:00:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:01:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:02:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:03:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:04:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:05:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:06:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:07:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:08:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:09:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:10:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:11:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:12:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:13:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:14:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:15:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:16:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:17:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:18:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:19:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:20:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:21:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:22:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:23:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:24:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:25:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:26:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:27:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:28:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:29:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:30:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:31:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:32:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:33:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:34:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:35:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:36:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:37:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:38:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:40:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:41:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:42:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:43:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:44:00+09:00,0,false,0,false,0,false,0,false
2011-07-14T21:45:00+09:00,0,false,0,false,0,false,0,false
