# Logfile created on 2014-01-08 00:53:03 +0900 by logger.rb/36483
2014-01-08 00:53:03,set:5:now:5.55
2014-01-08 01:21:22,set:5:now:5.2
2014-01-08 01:28:24,set:5:now:5.6
2014-01-08 01:51:14,set:5:now:5.2
2014-01-08 01:53:17,set:5:now:5.6
2014-01-08 02:05:41,set:5:now:5.2
2014-01-08 02:32:59,set:5:now:5.2
2014-01-08 17:54:42,set:5:now:14.1
2014-01-08 17:59:28,set:5:now:14.1
2014-01-08 18:31:40,set:15:now:13.7
2014-01-08 18:32:21,set:13:now:13.7
2014-01-08 20:08:56,set:5:now:13.4
