2011-03-12T13:08:00+09:00,W0001209,"R0000000\r"
2011-03-12T13:08:52+09:00,W0000A09,"R0000000\r"
2011-03-12T13:09:52+09:00,W0000809,"R0000000\r"
2011-03-12T13:10:33+09:00,W0000C09,"R0000000\r"
2011-03-12T13:10:59+09:00,W0000C00,"R0000000\r"
2011-03-12T13:12:00+09:00,W0000C11,"R0000000\r"
2011-03-12T13:15:00+09:00,W0800C00,"R0000000\r"
2011-03-12T13:17:53+09:00,W0800400,"R0000000\r"
2011-03-12T13:18:33+09:00,W0801400,"R0000000\r"
2011-03-12T13:21:53+09:00,W0801200,"R0000000\r"
2011-03-12T13:22:54+09:00,W0800A00,"R0000000\r"
2011-03-12T13:24:54+09:00,W0800200,"R0000000\r"
2011-03-12T13:25:34+09:00,W0801200,"R0000000\r"
2011-03-12T13:25:54+09:00,W0800200,"R0000000\r"
2011-03-12T13:26:34+09:00,W0801200,"R0000000\r"
2011-03-12T13:27:54+09:00,W0800A00,"R0000000\r"
2011-03-12T13:28:45+09:00,W0801A00,"R0000000\r"
2011-03-12T13:29:01+09:00,W0800A00,"R0000000\r"
2011-03-12T13:30:54+09:00,W0800000,"R0000000\r"
2011-03-12T13:31:34+09:00,W0801400,"R0000000\r"
2011-03-12T13:31:55+09:00,W0801000,"R0000000\r"
2011-03-12T13:32:35+09:00,W0801400,"R0000000\r"
2011-03-12T13:35:56+09:00,W0800C00,"R0000000\r"
2011-03-12T13:36:56+09:00,W0800A00,"R0000000\r"
2011-03-12T13:37:47+09:00,W0800E00,"R0000000\r"
2011-03-12T13:38:57+09:00,W0800200,"R0000000\r"
2011-03-12T13:39:38+09:00,W0801200,"R0000000\r"
2011-03-12T13:39:53+09:00,W0800200,"R0000000\r"
2011-03-12T13:40:33+09:00,W0801200,"R0000000\r"
2011-03-12T13:42:27+09:00,W0800A00,"R0000000\r"
2011-03-12T13:43:17+09:00,W0801A00,"R0000000\r"
2011-03-12T13:43:33+09:00,W0800A00,"R0000000\r"
2011-03-12T13:45:57+09:00,W0800800,"R0000000\r"
2011-03-12T13:46:27+09:00,W0800000,"R0000000\r"
2011-03-12T13:46:37+09:00,W0800400,"R0000000\r"
2011-03-12T13:47:07+09:00,W0801400,"R0000000\r"
2011-03-12T13:47:27+09:00,W0800400,"R0000000\r"
2011-03-12T13:48:08+09:00,W0801400,"R0000000\r"
2011-03-12T13:53:58+09:00,W0800C00,"R0000000\r"
2011-03-12T13:54:48+09:00,W0801C00,"R0000000\r"
2011-03-12T14:00:00+09:00,W0800400,"R0000000\r"
2011-03-12T14:00:40+09:00,W0801400,"R0000000\r"
2011-03-12T14:02:59+09:00,W0801000,"R0000000\r"
2011-03-12T14:03:40+09:00,W0801400,"R0000000\r"
2011-03-12T14:05:59+09:00,W0800C00,"R0000000\r"
2011-03-12T14:06:49+09:00,W0801C00,"R0000000\r"
2011-03-12T14:11:59+09:00,W0801A00,"R0000000\r"
2011-03-12T14:12:49+09:00,W0801E00,"R0000000\r"
2011-03-12T14:13:00+09:00,W0800E00,"R0000000\r"
2011-03-12T14:15:00+09:00,W0800A00,"R0000000\r"
2011-03-12T14:15:59+09:00,W0800200,"R0000000\r"
2011-03-12T14:16:40+09:00,W0801200,"R0000000\r"
2011-03-12T14:16:55+09:00,W0800200,false
2011-03-12T14:17:36+09:00,W0801200,"R0000000\r"
2011-03-12T14:18:59+09:00,W0800A00,"R0000000\r"
2011-03-12T14:19:49+09:00,W0801A00,"R0000000\r"
2011-03-12T14:21:00+09:00,W0800A00,"R0000000\r"
2011-03-12T14:24:00+09:00,W0800800,"R0000000\r"
2011-03-12T14:24:41+09:00,W0800C00,"R0000000\r"
2011-03-12T14:27:00+09:00,W0800000,"R0000000\r"
2011-03-12T14:27:39+09:00,W0801400,"R0000000\r"
2011-03-12T14:27:56+09:00,W0800400,"R0000000\r"
2011-03-12T14:28:37+09:00,W0801400,"R0000000\r"
2011-03-12T14:32:02+09:00,W0800A00,"R0000000\r"
2011-03-12T14:32:53+09:00,W0801E00,"R0000000\r"
2011-03-12T14:38:03+09:00,W0800000,"R0000000\r"
2011-03-12T14:38:43+09:00,W0801400,"R0000000\r"
2011-03-12T14:40:03+09:00,W0801000,"R0000000\r"
2011-03-12T14:40:44+09:00,W0801400,"R0000000\r"
2011-03-12T15:00:00+09:00,W0001403,"R0000000\r"
2011-03-12T15:03:00+09:00,W0001400,"R0000000\r"
2011-03-12T15:03:06+09:00,W0000400,"R0000000\r"
2011-03-12T15:03:47+09:00,W0001400,"R0000000\r"
2011-03-12T15:04:01+09:00,W0001405,"R0000000\r"
2011-03-12T15:07:00+09:00,W0001400,"R0000000\r"
2011-03-12T15:08:01+09:00,W0001409,"R0000000\r"
2011-03-12T15:11:01+09:00,W0001400,"R0000000\r"
2011-03-12T15:12:00+09:00,W0001411,"R0000000\r"
2011-03-12T15:15:00+09:00,W0801400,false
2011-03-12T15:45:09+09:00,W0800C00,"R0000000\r"
2011-03-12T15:45:59+09:00,W0801C00,"R0000000\r"
2011-03-12T15:49:41+09:00,W0801A00,false
2011-03-12T15:50:31+09:00,W0801E00,"R0000000\r"
2011-03-12T15:59:41+09:00,W0801800,"R0000000\r"
2011-03-12T16:00:00+09:00,W0800000,"R0000000\r"
2011-03-12T16:00:21+09:00,W0800400,"R0000000\r"
2011-03-12T16:00:37+09:00,W0800000,"R0000000\r"
2011-03-12T16:00:40+09:00,W0801000,"R0000000\r"
2011-03-12T16:00:56+09:00,W0800000,"R0000000\r"
2011-03-12T17:00:00+09:00,W0000003,"R0000000\r"
2011-03-12T17:03:00+09:00,W0000000,"R0000000\r"
2011-03-12T17:04:00+09:00,W0000005,"R0000000\r"
2011-03-12T17:07:00+09:00,W0000000,"R0000000\r"
2011-03-12T17:08:00+09:00,W0000009,"R0000000\r"
2011-03-12T17:11:00+09:00,W0000000,"R0000000\r"
