2011-08-27T15:00:05+09:00,W0002A00,"R0000000\r"
2011-08-27T15:00:15+09:00,W0002A05,"R0000000\r"
2011-08-27T15:00:21+09:00,W0002A00,"R0000000\r"
2011-08-27T15:00:31+09:00,W0002A09,"R0000000\r"
2011-08-27T15:00:38+09:00,W0802A00,"R0000000\r"
2011-08-27T16:22:00+09:00,W0002A03,"R0000000\r"
2011-08-27T16:22:05+09:00,W0002A00,"R0000000\r"
2011-08-27T16:22:15+09:00,W0002A05,"R0000000\r"
2011-08-27T16:22:21+09:00,W0002A00,"R0000000\r"
2011-08-27T16:22:31+09:00,W0002A09,"R0000000\r"
2011-08-27T16:22:38+09:00,W0802A00,"R0000000\r"
2011-08-27T16:59:59+09:00,W0800200,"R0000000\r"
2011-08-27T17:00:40+09:00,W0805200,"R0000000\r"
2011-08-27T17:07:42+09:00,W0805000,"R0000000\r"
2011-08-27T17:08:22+09:00,W0805400,"R0000000\r"
2011-08-27T17:27:44+09:00,W0805000,"R0000000\r"
2011-08-27T17:28:24+09:00,W0805400,"R0000000\r"
2011-08-27T17:34:15+09:00,W0801400,"R0000000\r"
2011-08-27T17:34:55+09:00,W0805400,"R0000000\r"
2011-08-27T17:47:46+09:00,W0805000,"R0000000\r"
2011-08-27T17:48:26+09:00,W0805400,"R0000000\r"
2011-08-27T17:52:47+09:00,W0804400,"R0000000\r"
2011-08-27T17:53:27+09:00,W0805400,"R0000000\r"
2011-08-27T18:00:48+09:00,W0801400,"R0000000\r"
2011-08-27T18:01:28+09:00,W0805400,"R0000000\r"
2011-08-27T18:18:51+09:00,W0804400,"R0000000\r"
2011-08-27T18:19:31+09:00,W0805400,"R0000000\r"
2011-08-27T18:20:58+09:00,W0805000,"R0000000\r"
2011-08-27T18:43:00+09:00,W0801000,"R0000000\r"
2011-08-27T19:34:37+09:00,W0800000,"R0000000\r"
2011-08-28T05:00:00+09:00,W0000003,"R0000000\r"
2011-08-28T05:00:05+09:00,W0000000,"R0000000\r"
2011-08-28T05:00:15+09:00,W0000005,"R0000000\r"
2011-08-28T05:00:21+09:00,W0000000,"R0000000\r"
2011-08-28T05:00:31+09:00,W0000009,"R0000000\r"
2011-08-28T05:00:38+09:00,W0800000,"R0000000\r"
2011-08-28T06:00:00+09:00,W0000003,"R0000000\r"
2011-08-28T06:00:05+09:00,W0000000,"R0000000\r"
2011-08-28T06:00:15+09:00,W0000005,"R0000000\r"
2011-08-28T06:00:21+09:00,W0000000,"R0000000\r"
2011-08-28T06:00:31+09:00,W0000009,"R0000000\r"
2011-08-28T06:00:38+09:00,W0800000,"R0000000\r"
