000000000001111000000000,2011-04-15T14:05:00+09:00,21.2,46,21.4,21.5
000000000001111000000101,2011-04-15T14:06:00+09:00,21.2,45,21.4,21.5
000000000001111000000000,2011-04-15T14:11:00+09:00,21.3,46,21.4,21.5
000000000001111000001001,2011-04-15T14:12:00+09:00,21.2,46,21.5,21.5
000000000001111000000000,2011-04-15T14:17:00+09:00,21.4,46,21.4,21.6
000000000001111000010001,2011-04-15T14:18:00+09:00,21.2,46,21.5,21.5
100000000001111000000000,2011-04-15T14:23:00+09:00,21.4,46,21.4,21.6
100000000000000000000000,2011-04-15T15:00:00+09:00,21.1,47,21.2,21.5,step:1,step:1,[21, 21]
100000000001010000000000,2011-04-15T15:00:41+09:00,21.1,47,21.2,21.5
000000000000000000000011,2011-04-15T16:00:00+09:00,21.4,50,21.4,21.6,step:0,step:0,[23, 23]
000000000000000000000000,2011-04-15T16:05:00+09:00,21.4,50,21.4,21.6
000000000000000000000101,2011-04-15T16:06:00+09:00,21.4,50,21.4,21.6
000000000000000000000000,2011-04-15T16:11:00+09:00,21.4,50,21.6,21.6
000000000000000000001001,2011-04-15T16:12:00+09:00,21.4,50,21.4,21.6
000000000000000000000000,2011-04-15T16:17:00+09:00,21.4,50,21.2,21.6
000000000000000000010001,2011-04-15T16:18:00+09:00,21.4,51,21.2,21.6
100000000000000000000000,2011-04-15T16:23:00+09:00,21.4,51,21.3,21.6
Start,2011-04-15T19:53:05+09:00
100000000000000000000000,2011-04-15T19:53:05+09:00,21.4,54,21.5,21.6,step:3,step:3,[30, 30]
000000000000000000000011,2011-04-16T06:00:00+09:00,18.7,54,18.7,19.0
000000000000000000000000,2011-04-16T06:05:00+09:00,18.7,54,18.7,19.0
000000000000000000000101,2011-04-16T06:06:00+09:00,18.7,54,18.7,19.0
000000000000000000000000,2011-04-16T06:11:00+09:00,18.7,54,18.7,19.0
000000000000000000001001,2011-04-16T06:12:00+09:00,18.7,55,18.7,19.0
000000000000000000000000,2011-04-16T06:17:00+09:00,18.7,54,18.8,19.0
000000000000000000010001,2011-04-16T06:18:00+09:00,18.8,54,18.8,19.0
100000000000000000000000,2011-04-16T06:23:00+09:00,18.9,54,19.0,19.0
000000000000000000000011,2011-04-16T08:00:00+09:00,18.7,58,18.7,19.0
000000000000000000000000,2011-04-16T08:05:00+09:00,18.7,58,18.7,19.0
000000000000000000000101,2011-04-16T08:06:00+09:00,18.7,58,18.7,19.0
000000000000000000000000,2011-04-16T08:11:00+09:00,18.7,58,18.7,19.0
000000000000000000001001,2011-04-16T08:12:00+09:00,18.7,58,18.7,19.0
000000000000000000000000,2011-04-16T08:17:00+09:00,18.8,57,18.8,19.0
000000000000000000010001,2011-04-16T08:18:00+09:00,18.8,57,18.8,19.0
100000000000000000000000,2011-04-16T08:23:00+09:00,18.9,57,19.0,19.0
000000000000101000000011,2011-04-16T10:00:00+09:00,19.2,57,19.3,19.4,step:1,step:1,[17, 17]
000000000001111000000011,2011-04-16T10:00:50+09:00,19.2,57,19.2,19.4
000000000001111000000000,2011-04-16T10:05:00+09:00,19.2,56,19.3,19.5
000000000001111000000101,2011-04-16T10:06:00+09:00,19.3,56,19.3,19.5
000000000001111000000000,2011-04-16T10:11:00+09:00,19.3,56,19.4,19.5
000000000001111000001001,2011-04-16T10:12:00+09:00,19.3,56,19.3,19.5
000000000001111000000000,2011-04-16T10:17:00+09:00,19.3,56,19.4,19.5
000000000001111000010001,2011-04-16T10:18:00+09:00,19.3,56,19.4,19.5
100000000001111000000000,2011-04-16T10:23:00+09:00,19.3,56,19.4,19.5
000000000001111000000011,2011-04-16T11:00:00+09:00,19.3,56,19.4,19.6
000000000001111000000000,2011-04-16T11:05:00+09:00,19.3,56,19.4,19.6
000000000001111000000101,2011-04-16T11:06:00+09:00,19.3,56,19.4,19.6
