2011-03-27T13:35:25+09:00,W0801200,"R0000000\r"
2011-03-27T13:35:41+09:00,W0800200,"R0000000\r"
2011-03-27T13:36:04+09:00,W0800600,"R0000000\r"
2011-03-27T13:36:21+09:00,W0801600,"R0000000\r"
2011-03-27T13:36:37+09:00,W0800600,false
2011-03-27T13:37:44+09:00,W0800E00,"R0000000\r"
2011-03-27T13:38:35+09:00,W0801E00,"R0000000\r"
2011-03-27T13:38:51+09:00,W0800E00,"R0000000\r"
2011-03-27T13:39:41+09:00,W0801E00,"R0000000\r"
2011-03-27T13:39:57+09:00,W0800E00,"R0000000\r"
2011-03-27T13:40:47+09:00,W0801E00,"R0000000\r"
2011-03-27T13:41:03+09:00,W0800E00,"R0000000\r"
2011-03-27T13:42:16+09:00,W0800600,"R0000000\r"
2011-03-27T13:42:57+09:00,W0801600,"R0000000\r"
2011-03-27T13:43:46+09:00,W0800600,"R0000000\r"
2011-03-27T13:44:16+09:00,W0800000,"R0000000\r"
2011-03-27T13:44:27+09:00,W0801000,"R0000000\r"
2011-03-27T13:44:56+09:00,W0801400,"R0000000\r"
2011-03-27T13:49:46+09:00,W0800C00,"R0000000\r"
2011-03-27T13:50:36+09:00,W0801C00,"R0000000\r"
2011-03-27T13:50:52+09:00,W0800C00,"R0000000\r"
2011-03-27T13:53:46+09:00,W0800400,"R0000000\r"
2011-03-27T13:54:16+09:00,W0800200,"R0000000\r"
2011-03-27T13:54:26+09:00,W0801200,"R0000000\r"
2011-03-27T13:54:47+09:00,W0800200,"R0000000\r"
2011-03-27T13:55:06+09:00,W0800600,"R0000000\r"
2011-03-27T13:55:27+09:00,W0801600,"R0000000\r"
2011-03-27T13:57:46+09:00,W0800E00,"R0000000\r"
2011-03-27T13:58:37+09:00,W0801E00,"R0000000\r"
2011-03-27T14:00:46+09:00,W0800600,"R0000000\r"
2011-03-27T14:01:17+09:00,W0800000,false
2011-03-27T14:01:27+09:00,W0801000,"R0000000\r"
2011-03-27T14:01:58+09:00,W0801400,"R0000000\r"
2011-03-27T14:04:47+09:00,W0800C00,"R0000000\r"
2011-03-27T14:05:37+09:00,W0801C00,"R0000000\r"
2011-03-27T14:06:47+09:00,W0800C00,"R0000000\r"
2011-03-27T14:08:47+09:00,W0800400,"R0000000\r"
2011-03-27T14:09:18+09:00,W0800200,"R0000000\r"
2011-03-27T14:09:28+09:00,W0801200,"R0000000\r"
2011-03-27T14:10:08+09:00,W0801600,"R0000000\r"
2011-03-27T14:10:48+09:00,W0800600,"R0000000\r"
2011-03-27T14:11:29+09:00,W0801600,"R0000000\r"
2011-03-27T14:12:48+09:00,W0800E00,"R0000000\r"
2011-03-27T14:13:39+09:00,W0801E00,"R0000000\r"
2011-03-27T14:15:48+09:00,W0800600,"R0000000\r"
2011-03-27T14:16:19+09:00,W0800000,"R0000000\r"
2011-03-27T14:16:28+09:00,W0801000,"R0000000\r"
2011-03-27T14:16:59+09:00,W0801400,"R0000000\r"
2011-03-27T14:19:50+09:00,W0800C00,"R0000000\r"
2011-03-27T14:20:40+09:00,W0801C00,"R0000000\r"
2011-03-27T14:22:50+09:00,W0800400,"R0000000\r"
2011-03-27T14:23:31+09:00,W0801400,"R0000000\r"
2011-03-27T14:27:50+09:00,W0800C00,"R0000000\r"
2011-03-27T14:28:40+09:00,W0801C00,"R0000000\r"
2011-03-27T14:31:50+09:00,W0800400,"R0000000\r"
2011-03-27T14:32:31+09:00,W0801400,"R0000000\r"
2011-03-27T14:43:52+09:00,W0800C00,"R0000000\r"
2011-03-27T14:44:43+09:00,W0801C00,"R0000000\r"
2011-03-27T14:46:53+09:00,W0800400,"R0000000\r"
2011-03-27T14:47:33+09:00,W0801400,"R0000000\r"
2011-03-27T15:00:00+09:00,W0001003,"R0000000\r"
2011-03-27T15:00:41+09:00,W0001403,"R0000000\r"
2011-03-27T15:05:00+09:00,W0001400,"R0000000\r"
2011-03-27T15:06:00+09:00,W0001405,"R0000000\r"
2011-03-27T15:07:24+09:00,W0001205,"R0000000\r"
2011-03-27T15:08:15+09:00,W0001605,"R0000000\r"
2011-03-27T15:11:00+09:00,W0001600,"R0000000\r"
2011-03-27T15:12:00+09:00,W0001609,"R0000000\r"
2011-03-27T15:14:53+09:00,W0000E09,"R0000000\r"
2011-03-27T15:15:44+09:00,W0001E09,"R0000000\r"
2011-03-27T15:16:54+09:00,W0000609,"R0000000\r"
2011-03-27T15:17:00+09:00,W0000600,"R0000000\r"
2011-03-27T15:17:35+09:00,W0001600,"R0000000\r"
2011-03-27T15:17:54+09:00,W0000600,"R0000000\r"
2011-03-27T15:18:00+09:00,W0000611,"R0000000\r"
2011-03-27T15:18:24+09:00,W0000011,"R0000000\r"
2011-03-27T15:18:35+09:00,W0001011,"R0000000\r"
2011-03-27T15:18:55+09:00,W0000011,"R0000000\r"
2011-03-27T15:19:05+09:00,W0000411,"R0000000\r"
2011-03-27T15:19:24+09:00,W0000011,"R0000000\r"
2011-03-27T15:22:55+09:00,W0000811,"R0000000\r"
2011-03-27T15:23:01+09:00,W0800800,"R0000000\r"
2011-03-27T15:23:45+09:00,W0801800,"R0000000\r"
2011-03-27T15:24:54+09:00,W0800800,"R0000000\r"
2011-03-27T15:25:44+09:00,W0801800,"R0000000\r"
2011-03-27T15:26:24+09:00,W0801A00,"R0000000\r"
2011-03-27T15:27:14+09:00,W0801E00,"R0000000\r"
2011-03-27T15:28:24+09:00,W0801A00,"R0000000\r"
2011-03-27T15:29:14+09:00,W0801E00,"R0000000\r"
2011-03-27T15:35:25+09:00,W0801800,"R0000000\r"
2011-03-27T15:36:05+09:00,W0801C00,"R0000000\r"
2011-03-27T15:40:55+09:00,W0800400,"R0000000\r"
2011-03-27T15:41:36+09:00,W0801400,"R0000000\r"
2011-03-27T15:48:26+09:00,W0801000,"R0000000\r"
2011-03-27T15:50:58+09:00,W0800000,"R0000000\r"
2011-03-27T15:56:27+09:00,W0800200,"R0000000\r"
2011-03-27T15:57:18+09:00,W0800600,"R0000000\r"
2011-03-27T15:57:58+09:00,W0800E00,"R0000000\r"
2011-03-27T15:58:48+09:00,W0801E00,"R0000000\r"
2011-03-27T15:59:28+09:00,W0801A00,"R0000000\r"
2011-03-27T16:00:18+09:00,W0801E00,false
2011-03-27T16:00:35+09:00,W0801800,"R0000000\r"
2011-03-27T16:01:15+09:00,W0801C00,"R0000000\r"
2011-03-27T16:02:59+09:00,W0800400,"R0000000\r"
2011-03-27T16:03:28+09:00,W0800000,"R0000000\r"
2011-03-27T16:16:31+09:00,W0800200,"R0000000\r"
2011-03-27T16:17:01+09:00,W0800A00,"R0000000\r"
2011-03-27T16:17:21+09:00,W0800E00,"R0000000\r"
2011-03-27T16:17:51+09:00,W0801E00,"R0000000\r"
2011-03-27T16:21:02+09:00,W0800600,"R0000000\r"
2011-03-27T16:23:31+09:00,W0800000,"R0000000\r"
2011-03-27T17:00:00+09:00,W0000003,"R0000000\r"
2011-03-27T17:05:00+09:00,W0000000,"R0000000\r"
2011-03-27T17:06:00+09:00,W0000005,"R0000000\r"
2011-03-27T17:11:01+09:00,W0000000,"R0000000\r"
2011-03-27T17:12:00+09:00,W0000009,"R0000000\r"
2011-03-27T17:17:00+09:00,W0000000,"R0000000\r"
2011-03-27T17:18:00+09:00,W0000011,"R0000000\r"
2011-03-27T17:23:00+09:00,W0800000,"R0000000\r"
2011-03-28T07:01:00+09:00,W0000003,"R0000000\r"
2011-03-28T07:06:00+09:00,W0000000,"R0000000\r"
2011-03-28T07:07:00+09:00,W0000005,"R0000000\r"
2011-03-28T07:12:00+09:00,W0000000,"R0000000\r"
