Start,2010-10-10T20:08:15+09:00
000000000000000000000000,2010-10-11T09:58:43+09:00,21.1,70,20.9,20.3
000000000001010000000000,2010-10-11T09:58:46+09:00,21.1,70,20.9,20.3
000000000000000000000000,2010-10-11T09:59:03+09:00,21.1,70,20.9,20.3
000000000000000000000000,2010-10-11T09:59:06+09:00,21.1,70,20.9,20.3
000000000001010000000000,2010-10-11T09:59:07+09:00,21.1,70,20.9,20.3
000000000000000000000000,2010-10-11T09:59:22+09:00,21.1,70,20.9,20.3
000000000001010000000000,2010-10-11T09:59:26+09:00,21.1,70,20.9,20.3
000000000000000000000000,2010-10-11T09:59:41+09:00,21.1,70,20.9,20.3
000000000000001000000000,2010-10-11T12:00:00+09:00,21.1,70,20.9,20.3
000000000000011000000000,2010-10-11T12:00:06+09:00,21.1,70,20.9,20.3
000000000000001000000000,2010-10-11T12:00:22+09:00,21.1,70,20.9,20.3
000000000000011000000000,2010-10-11T12:00:27+09:00,21.1,70,20.9,20.3
000000000000001000000000,2010-10-11T12:00:44+09:00,21.1,70,20.9,20.3
000000000000011000000000,2010-10-11T12:00:50+09:00,21.1,70,20.9,20.3
000000000000001000000000,2010-10-11T12:05:36+09:00,24.6,62,24.8,24.5
Start,2010-10-11T12:45:56+09:00
000000000000101000000000,2010-10-11T12:45:56+09:00,24.7,61,25.1,24.6
000000000000001000000000,2010-10-11T12:46:19+09:00,27.3,56,27.2,28.6
000000000001001000000000,2010-10-11T12:46:23+09:00,27.3,56,27.2,28.6
000000000000001000000000,2010-10-11T12:46:38+09:00,27.3,56,27.2,28.6
000000000001001000000000,2010-10-11T12:46:42+09:00,27.3,56,27.2,28.6
000000000000001000000000,2010-10-11T12:46:57+09:00,27.3,56,27.2,28.6
000000000001001000000000,2010-10-11T12:47:01+09:00,27.3,56,27.2,28.4
000000000000001000000000,2010-10-11T12:47:16+09:00,27.3,56,27.2,28.4
000000000000101000000000,2010-10-11T18:00:00+09:00,29.0,56,26.8,27.1
000000000001101000000000,2010-10-11T18:00:06+09:00,29.0,56,26.8,27.1
000000000000101000000000,2010-10-11T18:00:22+09:00,29.0,56,26.8,27.1
000000000001101000000000,2010-10-11T18:00:27+09:00,29.0,56,26.8,27.1
000000000000101000000000,2010-10-11T18:00:43+09:00,29.0,56,26.8,27.1
000000000001101000000000,2010-10-11T18:00:49+09:00,29.0,56,26.8,27.1
000000000000101000000000,2010-10-11T18:01:04+09:00,29.0,56,26.8,27.1
000000000000100000100011,2010-10-11T19:00:00+09:00,26.5,60,25.0,24.7
000000000000110000100011,2010-10-11T19:00:03+09:00,26.5,60,25.0,24.7
000000000000110000000000,2010-10-11T19:00:05+09:00,26.5,60,25.0,24.7
000000000000110001000101,2010-10-11T19:00:10+09:00,26.5,60,25.0,24.7
000000000000110000000000,2010-10-11T19:00:15+09:00,26.5,60,25.0,24.7
000000000000100000000000,2010-10-11T19:00:18+09:00,26.5,60,25.0,24.7
000000000000100010001001,2010-10-11T19:00:20+09:00,26.5,60,25.0,24.7
000000000000110010001001,2010-10-11T19:00:22+09:00,26.5,60,25.0,24.7
000000000000110000000000,2010-10-11T19:00:25+09:00,26.5,60,25.0,24.7
000000000000110100010001,2010-10-11T19:00:30+09:00,26.5,60,25.0,24.7
000000000000110000000000,2010-10-11T19:00:35+09:00,26.5,60,25.0,24.7
000000000000100000000000,2010-10-11T19:00:37+09:00,26.5,60,25.0,24.7
000000000000110000000000,2010-10-11T19:00:41+09:00,26.5,60,25.0,24.7
000000000000100000000000,2010-10-11T19:00:57+09:00,26.5,60,25.0,24.6
000000000000100000100011,2010-10-11T20:42:00+09:00,24.8,64,23.6,23.2
000000000000100000000000,2010-10-11T20:42:05+09:00,24.8,64,23.6,23.2
000000000000100001000101,2010-10-11T20:42:10+09:00,24.8,64,23.6,23.2
000000000000100000000000,2010-10-11T20:42:15+09:00,24.8,64,23.6,23.2
000000000000100010001001,2010-10-11T20:42:20+09:00,24.8,64,23.6,23.2
000000000000100000000000,2010-10-11T20:42:25+09:00,24.8,64,23.6,23.2
000000000000100100010001,2010-10-11T20:42:30+09:00,24.8,64,23.6,23.2
000000000000100000000000,2010-10-11T20:42:35+09:00,24.8,64,23.6,23.2
000000000000101000000000,2010-10-11T21:00:00+09:00,24.7,65,23.5,23.1
000000000000111000000000,2010-10-11T21:00:05+09:00,24.7,65,23.5,23.1
000000000000101000000000,2010-10-11T21:00:21+09:00,24.7,65,23.5,23.1
000000000000111000000000,2010-10-11T21:00:27+09:00,24.7,65,23.5,23.1
000000000000101000000000,2010-10-11T21:00:42+09:00,24.7,65,23.5,23.1
000000000000111000000000,2010-10-11T21:00:48+09:00,24.7,65,23.5,23.1
000000000000101000000000,2010-10-11T21:01:04+09:00,24.7,65,23.5,23.1
000000000000100000000000,2010-10-11T23:00:00+09:00,23.6,68,22.6,22.0
000000000000110000000000,2010-10-11T23:00:03+09:00,23.6,68,22.6,22.0
000000000000100000000000,2010-10-11T23:00:21+09:00,23.6,68,22.6,22.0
000000000000110000000000,2010-10-11T23:00:24+09:00,23.6,68,22.6,22.0
000000000000100000000000,2010-10-11T23:00:40+09:00,23.6,68,22.6,22.0
000000000000110000000000,2010-10-11T23:00:43+09:00,23.6,68,22.6,22.0
000000000000100000000000,2010-10-11T23:00:59+09:00,23.6,68,22.5,22.0
Start,2010-10-20T22:42:21+09:00
000000000000101000000000,2010-10-20T22:42:21+09:00,20.3,72,20.4,19.9
000000000000001000000000,2010-10-20T22:42:44+09:00,20.3,72,20.4,19.9
000000000000000000000000,2010-10-20T23:00:00+09:00,20.2,73,20.3,19.8
000000000000010000000000,2010-10-20T23:00:03+09:00,20.2,73,20.3,19.8
000000000000000000000000,2010-10-20T23:00:19+09:00,20.2,73,20.3,19.8
000000000000010000000000,2010-10-20T23:00:23+09:00,20.2,73,20.3,19.8
000000000000000000000000,2010-10-20T23:00:39+09:00,20.2,73,20.3,19.8
000000000000010000000000,2010-10-20T23:00:42+09:00,20.2,73,20.3,19.8
000000000000000000000000,2010-10-20T23:00:58+09:00,20.2,73,20.3,19.8
000000000000100000000000,2010-10-21T07:30:00+09:00,19.2,73,19.2,18.7
000000000000100000100011,2010-10-21T08:51:30+09:00,19.4,72,19.5,19.2
000000000000100000000000,2010-10-21T08:51:35+09:00,19.4,72,19.5,19.2
000000000000100001000101,2010-10-21T08:51:40+09:00,19.4,72,19.5,19.2
000000000000100000000000,2010-10-21T08:51:45+09:00,19.4,72,19.5,19.2
000000000000100010001001,2010-10-21T08:51:50+09:00,19.4,72,19.5,19.2
000000000000100000000000,2010-10-21T08:51:55+09:00,19.4,72,19.5,19.2
000000000000100100010001,2010-10-21T08:52:00+09:00,19.4,72,19.5,19.2
000000000000100000000000,2010-10-21T08:52:05+09:00,19.4,72,19.5,19.2
000000000000000000000000,2010-10-21T09:00:00+09:00,19.4,72,19.6,19.2
000000000001000000000000,2010-10-21T09:00:04+09:00,19.4,72,19.6,19.2
000000000000000000000000,2010-10-21T09:00:20+09:00,19.4,72,19.6,19.2
000000000001000000000000,2010-10-21T09:00:23+09:00,19.4,72,19.6,19.2
000000000000000000000000,2010-10-21T09:00:39+09:00,19.4,72,19.6,19.2
000000000001000000000000,2010-10-21T09:00:43+09:00,19.4,72,19.6,19.2
000000000000000000000000,2010-10-21T09:00:59+09:00,19.4,72,19.6,19.2
000000000000001000000000,2010-10-21T12:00:00+09:00,20.5,71,20.5,20.3
000000000000011000000000,2010-10-21T12:00:05+09:00,20.5,71,20.5,20.3
000000000000001000000000,2010-10-21T12:00:21+09:00,20.5,71,20.5,20.3
000000000000011000000000,2010-10-21T12:00:26+09:00,20.5,71,20.5,20.3
000000000000001000000000,2010-10-21T12:53:24+09:00,21.1,70,21.1,20.7
000000000000011000000000,2010-10-21T12:53:30+09:00,21.1,70,21.1,20.7
000000000000001000000000,2010-10-21T15:00:00+09:00,21.6,70,21.7,21.5
000000000000101000000000,2010-10-21T18:00:00+09:00,21.1,70,21.0,20.7
000000000001101000000000,2010-10-21T18:00:05+09:00,21.1,70,21.0,20.7
000000000000101000000000,2010-10-21T18:00:21+09:00,21.1,70,21.0,20.7
000000000001101000000000,2010-10-21T18:00:26+09:00,21.1,70,21.0,20.7
000000000000101000000000,2010-10-21T18:00:42+09:00,21.1,70,21.0,20.7
000000000001101000000000,2010-10-21T18:00:47+09:00,21.1,70,21.0,20.7
000000000000101000000000,2010-10-21T18:01:03+09:00,21.1,70,21.0,20.7
000000000000100000100011,2010-10-21T19:00:00+09:00,20.9,71,20.9,20.4
000000000000110000100011,2010-10-21T19:00:03+09:00,20.9,71,20.9,20.4
000000000000110000000000,2010-10-21T19:00:06+09:00,20.9,71,20.9,20.4
000000000000110001000101,2010-10-21T19:00:10+09:00,20.9,71,20.9,20.4
000000000000110000000000,2010-10-21T19:00:15+09:00,20.9,71,20.9,20.4
000000000000100000000000,2010-10-21T19:00:19+09:00,20.9,71,20.9,20.4
000000000000100010001001,2010-10-21T19:00:21+09:00,20.9,71,20.9,20.4
000000000000110010001001,2010-10-21T19:00:24+09:00,20.9,71,20.9,20.4
000000000000110000000000,2010-10-21T19:00:27+09:00,20.9,71,20.9,20.4
000000000000110100010001,2010-10-21T19:00:30+09:00,20.9,71,20.9,20.4
000000000000110000000000,2010-10-21T19:00:35+09:00,20.9,71,20.9,20.4
000000000000100000000000,2010-10-21T19:00:40+09:00,20.9,71,20.9,20.4
000000000000110000000000,2010-10-21T19:00:44+09:00,20.9,71,20.9,20.4
000000000000100000000000,2010-10-21T19:00:59+09:00,20.9,71,20.9,20.4
Start,2010-10-21T20:15:08+09:00
000000000000101000000000,2010-10-21T20:15:08+09:00,20.6,70,20.8,20.2
000000000000000000000000,2010-10-21T20:15:31+09:00,20.6,70,20.8,20.2
000000000000010000000000,2010-10-21T20:15:35+09:00,20.6,70,20.8,20.2
000000000000000000000000,2010-10-21T20:15:51+09:00,20.6,70,20.8,20.3
000000000000010000000000,2010-10-21T20:15:54+09:00,20.6,70,20.8,20.3
000000000000000000000000,2010-10-21T20:16:10+09:00,20.6,70,20.8,20.3
000000000000010000000000,2010-10-21T20:16:14+09:00,20.6,70,20.8,20.3
000000000000000000000000,2010-10-21T20:16:30+09:00,20.6,70,20.8,20.3
Start,2010-10-21T20:17:31+09:00
000000000000101000000000,2010-10-21T20:17:31+09:00,20.6,70,20.8,20.3
000000000000000000000000,2010-10-21T20:17:54+09:00,20.6,70,20.8,20.3
000000000000010000000000,2010-10-21T20:17:58+09:00,20.6,70,20.8,20.3
000000000000000000000000,2010-10-21T20:18:14+09:00,20.6,70,20.8,20.3
000000000000010000000000,2010-10-21T20:18:18+09:00,20.6,70,20.8,20.3
000000000000000000000000,2010-10-21T20:18:34+09:00,20.6,70,20.8,20.3
000000000000010000000000,2010-10-21T20:18:37+09:00,20.6,70,20.8,20.3
000000000000000000000000,2010-10-21T20:18:53+09:00,20.6,70,20.8,20.3
Start,2010-10-21T20:22:41+09:00
000000000000101000000000,2010-10-21T20:22:41+09:00,20.6,70,20.8,20.3
000000000000000000000000,2010-10-21T20:23:04+09:00,20.6,70,20.8,20.3
000000000000010000000000,2010-10-21T20:23:08+09:00,20.6,70,20.8,20.3
000000000000000000000000,2010-10-21T20:23:24+09:00,20.6,70,20.8,20.3
000000000000010000000000,2010-10-21T20:23:27+09:00,20.6,70,20.8,20.3
000000000000000000000000,2010-10-21T20:23:43+09:00,20.6,70,20.8,20.3
000000000000010000000000,2010-10-21T20:23:47+09:00,20.6,70,20.8,20.3
000000000000000000000000,2010-10-21T20:24:03+09:00,20.6,70,20.8,20.3
Start,2010-10-21T20:26:04+09:00
000000000000101000000000,2010-10-21T20:26:04+09:00,20.6,70,20.7,20.3
000000000000000000000000,2010-10-21T20:26:27+09:00,20.6,70,20.7,20.3
000000000000010000000000,2010-10-21T20:26:31+09:00,20.6,70,20.7,20.3
000000000000000000000000,2010-10-21T20:26:46+09:00,20.6,70,20.7,20.3
000000000000010000000000,2010-10-21T20:26:50+09:00,20.6,70,20.7,20.3
000000000000000000000000,2010-10-21T20:27:05+09:00,20.6,70,20.9,20.3
000000000000010000000000,2010-10-21T20:27:09+09:00,20.6,70,20.9,20.3
000000000000000000000000,2010-10-21T20:27:24+09:00,20.6,70,20.9,20.3
Start,2010-10-21T20:34:32+09:00
000000000000101000000000,2010-10-21T20:34:32+09:00,20.6,70,20.9,20.3
000000000000000000000000,2010-10-21T20:34:56+09:00,20.6,70,20.9,20.3
000000000000010000000000,2010-10-21T20:34:59+09:00,20.6,70,20.9,20.3
000000000000000000000000,2010-10-21T20:35:15+09:00,20.6,70,20.9,20.3
000000000000010000000000,2010-10-21T20:35:19+09:00,20.6,70,20.9,20.3
000000000000000000000000,2010-10-21T20:35:35+09:00,20.6,70,20.9,20.3
000000000000010000000000,2010-10-21T20:35:39+09:00,20.6,70,20.9,20.3
000000000000000000000000,2010-10-21T20:35:54+09:00,20.6,70,20.9,20.3
000000000000000000100011,2010-10-21T20:42:00+09:00,20.5,69,20.6,20.1
000000000000000000000000,2010-10-21T20:42:05+09:00,20.5,69,20.6,20.1
000000000000000001000101,2010-10-21T20:42:10+09:00,20.5,69,20.6,20.1
000000000000000000000000,2010-10-21T20:42:15+09:00,20.5,69,20.6,20.1
000000000000000010001001,2010-10-21T20:42:20+09:00,20.5,69,20.6,20.1
000000000000000000000000,2010-10-21T20:42:25+09:00,20.5,69,20.6,20.1
000000000000000100010001,2010-10-21T20:42:30+09:00,20.5,69,20.6,20.1
000000000000000000000000,2010-10-21T20:42:35+09:00,20.5,69,20.6,20.1
000000000000001000000000,2010-10-21T21:00:00+09:00,20.5,68,20.5,20.1
000000000000011000000000,2010-10-21T21:00:05+09:00,20.5,68,20.5,20.1
000000000000001000000000,2010-10-21T21:00:21+09:00,20.5,68,20.5,20.1
000000000000011000000000,2010-10-21T21:00:26+09:00,20.5,68,20.5,20.1
000000000000001000000000,2010-10-21T21:00:42+09:00,20.5,68,20.5,20.1
000000000000011000000000,2010-10-21T21:00:47+09:00,20.5,68,20.5,20.1
000000000000001000000000,2010-10-21T21:01:03+09:00,20.5,68,20.5,20.1
000000000000000000000000,2010-10-21T23:00:00+09:00,19.9,70,19.9,19.5
000000000000010000000000,2010-10-21T23:00:04+09:00,19.9,70,19.9,19.5
000000000000000000000000,2010-10-21T23:00:20+09:00,19.9,70,19.9,19.5
000000000000010000000000,2010-10-21T23:00:23+09:00,19.9,70,19.9,19.5
000000000000000000000000,2010-10-21T23:00:39+09:00,19.9,70,19.9,19.5
000000000000010000000000,2010-10-21T23:00:43+09:00,19.9,70,19.9,19.5
000000000000000000000000,2010-10-21T23:00:59+09:00,19.9,70,19.9,19.5
000000000000100000000000,2010-10-22T07:30:00+09:00,18.2,72,18.4,17.8
000000000000100000100011,2010-10-22T08:51:30+09:00,18.8,71,19.1,18.6
000000000000100000000000,2010-10-22T08:51:35+09:00,18.8,71,19.1,18.6
000000000000100001000101,2010-10-22T08:51:40+09:00,19.0,71,19.1,18.6
000000000000100000000000,2010-10-22T08:51:45+09:00,19.0,71,19.1,18.6
000000000000100010001001,2010-10-22T08:51:50+09:00,19.0,71,19.1,18.6
000000000000100000000000,2010-10-22T08:51:55+09:00,19.0,71,19.1,18.6
000000000000100100010001,2010-10-22T08:52:00+09:00,19.0,71,19.1,18.6
000000000000100000000000,2010-10-22T08:52:05+09:00,19.0,71,19.1,18.6
000000000000000000000000,2010-10-22T09:00:00+09:00,19.0,71,19.2,18.7
000000000001000000000000,2010-10-22T09:00:03+09:00,19.0,71,19.2,18.7
000000000000000000000000,2010-10-22T09:00:19+09:00,19.0,71,19.2,18.7
000000000001000000000000,2010-10-22T09:00:23+09:00,19.0,71,19.2,18.7
000000000000000000000000,2010-10-22T09:00:39+09:00,19.0,71,19.2,18.7
000000000001000000000000,2010-10-22T09:00:43+09:00,19.0,71,19.2,18.7
000000000000000000000000,2010-10-22T09:00:59+09:00,19.0,71,19.2,18.7
000000000000001000000000,2010-10-22T12:00:00+09:00,21.6,66,21.8,21.2
000000000000011000000000,2010-10-22T12:00:05+09:00,21.6,66,21.8,21.2
000000000000001000000000,2010-10-22T12:00:21+09:00,21.6,66,21.8,21.2
000000000000011000000000,2010-10-22T12:00:26+09:00,21.6,66,21.8,21.2
000000000000001000000000,2010-10-22T12:00:42+09:00,21.6,66,21.8,21.2
000000000000011000000000,2010-10-22T12:00:48+09:00,21.6,66,21.8,21.2
000000000000001000000000,2010-10-22T13:08:01+09:00,23.1,64,23.1,22.7
000000000000101000000000,2010-10-22T18:00:00+09:00,22.2,66,22.1,21.6
000000000001101000000000,2010-10-22T18:00:05+09:00,22.2,66,22.1,21.6
000000000000101000000000,2010-10-22T18:00:21+09:00,22.2,66,22.1,21.6
000000000001101000000000,2010-10-22T18:00:26+09:00,22.2,66,22.1,21.6
000000000000101000000000,2010-10-22T18:00:42+09:00,22.2,66,22.1,21.5
000000000001101000000000,2010-10-22T18:00:48+09:00,22.2,66,22.1,21.5
000000000000101000000000,2010-10-22T18:01:03+09:00,22.1,66,22.1,21.5
000000000000100000100011,2010-10-22T19:00:00+09:00,21.6,68,21.4,21.0
000000000000110000100011,2010-10-22T19:00:03+09:00,21.6,68,21.4,21.0
000000000000110000000000,2010-10-22T19:00:06+09:00,21.6,68,21.4,21.0
000000000000110001000101,2010-10-22T19:00:10+09:00,21.6,68,21.4,21.0
000000000000110000000000,2010-10-22T19:00:15+09:00,21.6,68,21.4,21.0
000000000000100000000000,2010-10-22T19:00:19+09:00,21.6,68,21.4,21.0
000000000000100010001001,2010-10-22T19:00:21+09:00,21.6,68,21.4,21.0
000000000000110010001001,2010-10-22T19:00:24+09:00,21.6,68,21.4,21.0
000000000000110000000000,2010-10-22T19:00:27+09:00,21.6,68,21.4,21.0
000000000000110100010001,2010-10-22T19:00:30+09:00,21.6,68,21.4,21.0
000000000000110000000000,2010-10-22T19:00:35+09:00,21.6,68,21.4,21.0
000000000000100000000000,2010-10-22T19:00:38+09:00,21.6,68,21.4,21.0
000000000000110000000000,2010-10-22T19:00:42+09:00,21.6,68,21.6,21.0
000000000000100000000000,2010-10-22T19:00:58+09:00,21.6,68,21.6,21.0
000000000000100000100011,2010-10-22T20:42:00+09:00,20.7,70,20.7,20.3
000000000000100000000000,2010-10-22T20:42:05+09:00,20.7,70,20.7,20.3
000000000000100001000101,2010-10-22T20:42:10+09:00,20.7,70,20.7,20.3
000000000000100000000000,2010-10-22T20:42:15+09:00,20.7,70,20.7,20.3
000000000000100010001001,2010-10-22T20:42:20+09:00,20.7,70,20.7,20.3
000000000000100000000000,2010-10-22T20:42:25+09:00,20.7,70,20.7,20.3
000000000000100100010001,2010-10-22T20:42:30+09:00,20.7,70,20.7,20.3
000000000000100000000000,2010-10-22T20:42:35+09:00,20.7,70,20.7,20.3
000000000000101000000000,2010-10-22T21:00:00+09:00,20.6,70,20.6,20.1
000000000000111000000000,2010-10-22T21:00:05+09:00,20.6,70,20.6,20.1
000000000000101000000000,2010-10-22T21:00:21+09:00,20.6,70,20.6,20.1
000000000000111000000000,2010-10-22T21:00:26+09:00,20.6,70,20.6,20.1
000000000000101000000000,2010-10-22T21:00:42+09:00,20.6,70,20.6,20.1
000000000000111000000000,2010-10-22T21:00:47+09:00,20.6,70,20.6,20.1
000000000000101000000000,2010-10-22T21:01:03+09:00,20.6,70,20.6,20.1
000000000000100000000000,2010-10-22T23:00:00+09:00,20.0,71,20.0,19.5
000000000000110000000000,2010-10-22T23:00:04+09:00,20.0,71,20.0,19.5
000000000000100000000000,2010-10-22T23:00:20+09:00,20.0,71,20.0,19.5
000000000000110000000000,2010-10-22T23:00:23+09:00,20.0,71,20.0,19.5
000000000000100000000000,2010-10-22T23:00:39+09:00,20.0,71,20.0,19.5
000000000000110000000000,2010-10-22T23:00:43+09:00,20.0,71,20.0,19.5
000000000000100000000000,2010-10-22T23:00:59+09:00,20.0,71,20.0,19.5
000000000000000000000000,2010-10-23T06:02:38+09:00,18.1,73,17.9,17.6
000000000001000000000000,2010-10-23T06:02:42+09:00,18.1,73,17.9,17.6
000000000000100000000000,2010-10-23T07:30:00+09:00,17.8,73,17.8,17.3
000000000000100000100011,2010-10-23T08:51:30+09:00,18.1,73,18.1,17.7
000000000000100000000000,2010-10-23T08:51:35+09:00,18.1,73,18.1,17.7
000000000000100001000101,2010-10-23T08:51:40+09:00,18.1,73,18.1,17.7
000000000000100000000000,2010-10-23T08:51:45+09:00,18.1,73,18.1,17.7
000000000000100010001001,2010-10-23T08:51:50+09:00,18.1,73,18.1,17.7
000000000000100000000000,2010-10-23T08:51:55+09:00,18.1,73,18.1,17.7
000000000000100100010001,2010-10-23T08:52:00+09:00,18.1,73,18.1,17.7
000000000000100000000000,2010-10-23T08:52:05+09:00,18.1,73,18.1,17.7
000000000000000000000000,2010-10-23T09:00:00+09:00,18.1,73,18.2,17.8
000000000001000000000000,2010-10-23T09:00:03+09:00,18.1,73,18.2,17.8
000000000000000000000000,2010-10-23T09:00:19+09:00,18.1,73,18.2,17.8
000000000001000000000000,2010-10-23T09:00:23+09:00,18.1,73,18.2,17.8
000000000000000000000000,2010-10-23T09:00:38+09:00,18.1,73,18.2,17.8
000000000001000000000000,2010-10-23T09:00:42+09:00,18.1,73,18.2,17.8
000000000000000000000000,2010-10-23T09:00:58+09:00,18.1,73,18.2,17.8
000000000000001000000000,2010-10-23T12:00:00+09:00,20.4,67,20.9,20.3
000000000000011000000000,2010-10-23T12:00:05+09:00,20.4,67,20.9,20.3
000000000000001000000000,2010-10-23T12:00:21+09:00,20.5,67,20.9,20.3
000000000000011000000000,2010-10-23T12:00:26+09:00,20.5,67,20.9,20.3
000000000000001000000000,2010-10-23T12:31:12+09:00,21.1,65,21.1,21.1
000000000000011000000000,2010-10-23T12:31:17+09:00,21.1,65,21.1,21.1
000000000000001000000000,2010-10-23T14:02:20+09:00,23.1,61,23.1,22.8
000000000000101000000000,2010-10-23T18:00:01+09:00,21.5,66,21.5,21.0
000000000001101000000000,2010-10-23T18:00:06+09:00,21.5,66,21.5,21.0
000000000000101000000000,2010-10-23T18:00:22+09:00,21.5,66,21.5,21.0
000000000001101000000000,2010-10-23T18:00:28+09:00,21.5,66,21.5,21.0
000000000000101000000000,2010-10-23T18:00:43+09:00,21.5,66,21.5,21.0
000000000001101000000000,2010-10-23T18:00:49+09:00,21.5,66,21.5,21.0
000000000000101000000000,2010-10-23T18:01:05+09:00,21.5,66,21.5,21.0
000000000000100000100011,2010-10-23T19:00:00+09:00,21.3,67,21.2,20.7
000000000000110000100011,2010-10-23T19:00:03+09:00,21.3,67,21.2,20.7
000000000000110000000000,2010-10-23T19:00:06+09:00,21.3,67,21.2,20.7
000000000000110001000101,2010-10-23T19:00:10+09:00,21.3,67,21.2,20.7
000000000000110000000000,2010-10-23T19:00:15+09:00,21.3,67,21.2,20.7
000000000000100000000000,2010-10-23T19:00:19+09:00,21.3,67,21.2,20.7
000000000000100010001001,2010-10-23T19:00:21+09:00,21.3,67,21.2,20.7
000000000000110010001001,2010-10-23T19:00:24+09:00,21.3,67,21.2,20.7
000000000000110000000000,2010-10-23T19:00:27+09:00,21.3,67,21.2,20.7
000000000000110100010001,2010-10-23T19:00:30+09:00,21.3,67,21.2,20.7
000000000000110000000000,2010-10-23T19:00:35+09:00,21.3,67,21.2,20.7
000000000000100000000000,2010-10-23T19:00:39+09:00,21.3,67,21.2,20.7
000000000000110000000000,2010-10-23T19:00:42+09:00,21.3,67,21.2,20.7
000000000000100000000000,2010-10-23T19:00:58+09:00,21.3,67,21.2,20.7
000000000000100000100011,2010-10-23T20:42:00+09:00,20.6,67,20.5,20.1
000000000000100000000000,2010-10-23T20:42:05+09:00,20.6,67,20.5,20.1
000000000000100001000101,2010-10-23T20:42:10+09:00,20.6,66,20.5,20.1
000000000000100000000000,2010-10-23T20:42:15+09:00,20.6,66,20.5,20.1
000000000000100010001001,2010-10-23T20:42:20+09:00,20.6,66,20.5,20.1
000000000000100000000000,2010-10-23T20:42:25+09:00,20.6,66,20.5,20.1
000000000000100100010001,2010-10-23T20:42:30+09:00,20.6,66,20.5,20.1
000000000000100000000000,2010-10-23T20:42:35+09:00,20.6,66,20.5,20.1
000000000000101000000000,2010-10-23T21:00:00+09:00,20.5,67,20.5,20.0
000000000000111000000000,2010-10-23T21:00:05+09:00,20.5,67,20.5,20.0
000000000000101000000000,2010-10-23T21:00:21+09:00,20.5,67,20.5,20.0
000000000000111000000000,2010-10-23T21:00:26+09:00,20.5,67,20.5,20.0
000000000000101000000000,2010-10-23T21:00:42+09:00,20.5,67,20.4,20.0
000000000000111000000000,2010-10-23T21:00:47+09:00,20.5,67,20.4,20.0
000000000000101000000000,2010-10-23T21:01:03+09:00,20.5,67,20.4,20.0
000000000000100000000000,2010-10-23T23:00:00+09:00,19.9,66,19.8,19.4
000000000000110000000000,2010-10-23T23:00:04+09:00,19.9,66,19.8,19.4
000000000000100000000000,2010-10-23T23:00:20+09:00,19.9,66,19.8,19.4
